Identifier,totalProfitPercent,7dUSDProfit,30dUSDProfit,winrate_7d,winrate_30d,tags,sol_balance,directLink,buy_7d,-50% +,0% - -50%,0 - 50%,50% - 199%,200% - 499%,500% - 600%,600% +
FTDFnhwoB7SmAh5dQKeyh31SDn24zGEbWycq9MJmzZ9x,-6.66%,$79.73,$123.80,64.29%,?,[],11.80,https://gmgn.ai/sol/address/FTDFnhwoB7SmAh5dQKeyh31SDn24zGEbWycq9MJmzZ9x,34,4,4,11,1,0,0,0
CcDzqNV7oxhs4d661J4zCpPxmqUmfxYZYHh1Z8yPQP4y,8.76%,"$9,737.56","$12,095.92",24.79%,?,['trojan'],0.00,https://gmgn.ai/sol/address/CcDzqNV7oxhs4d661J4zCpPxmqUmfxYZYHh1Z8yPQP4y,529,0,0,11,20,14,4,1
DqkNuaWqjgomfbPaX9ayPJqejPJP3R24CBDiuRfa4TCC,4.26%,"$5,373.29","$5,373.29",56.76%,?,['bullx'],0.13,https://gmgn.ai/sol/address/DqkNuaWqjgomfbPaX9ayPJqejPJP3R24CBDiuRfa4TCC,929,50,90,66,22,3,0,0
FVeKGnb1MmooESqK438d5Ze9TLuMZebRjgocReLRufnd,12.68%,"$11,468.10","$11,468.10",45.74%,?,['bullx'],0.00,https://gmgn.ai/sol/address/FVeKGnb1MmooESqK438d5Ze9TLuMZebRjgocReLRufnd,340,37,70,71,23,5,0,0
3ZNXRhAennC4EbruCgDUoxajUcYKdGrJydiAimp9pR5a,45.29%,"$6,139.80","$6,139.80",31.58%,?,['bullx'],50.59,https://gmgn.ai/sol/address/3ZNXRhAennC4EbruCgDUoxajUcYKdGrJydiAimp9pR5a,87,5,22,6,5,1,0,0
GUUnzS3vqyPDeFgfmBTd5Ausvd81KSuWPJAWhNqvnmxG,94.44%,"$16,606.87","$16,606.87",72.13%,?,['trojan'],1.12,https://gmgn.ai/sol/address/GUUnzS3vqyPDeFgfmBTd5Ausvd81KSuWPJAWhNqvnmxG,128,6,13,31,13,1,0,1
oFMmYSGTdK4Gb9eXnUefKcxkR3SMLeny1tRwxw8iaHv,-16.45%,"$-15,217.79","$-15,139.70",?,?,[],0.01,https://gmgn.ai/sol/address/oFMmYSGTdK4Gb9eXnUefKcxkR3SMLeny1tRwxw8iaHv,882,,,,,,,
3nKUtoLn4bHBeQp6i4B4fY77p46V4Pi6oD2rsBYmorCt,10.33%,"$21,218.59","$21,956.38",50.43%,?,['photon'],56.16,https://gmgn.ai/sol/address/3nKUtoLn4bHBeQp6i4B4fY77p46V4Pi6oD2rsBYmorCt,1501,7,151,109,27,4,0,2
YWLwucUTX856tLs8WkSc9FruQkbiHBfVR5ucdrUa1hQ,-4.78%,"$-322,026.22","$-191,643.10",25.00%,?,[],0.00,https://gmgn.ai/sol/address/YWLwucUTX856tLs8WkSc9FruQkbiHBfVR5ucdrUa1hQ,436,19,83,25,6,0,0,0
3nVg9hW44C7DXe8SDjBhM1ewbRcBYmHvKiR7WiK77kWN,15.32%,"$2,966.36","$2,966.36",?,?,[],0.00,https://gmgn.ai/sol/address/3nVg9hW44C7DXe8SDjBhM1ewbRcBYmHvKiR7WiK77kWN,106,,,,,,,
HdoZYgqSH8aAT5aEvmebxhE9LhGG5oQAUZ9eV441RPEB,46.62%,"$-36,999.63","$-41,266.08",26.67%,?,[],32.29,https://gmgn.ai/sol/address/HdoZYgqSH8aAT5aEvmebxhE9LhGG5oQAUZ9eV441RPEB,116,,,,,,,
71HQkqKyHJK452sfknXv6ZtZYNavnmt4kg4ea6rn4Xcm,52.01%,"$4,751.15","$10,343.38",75.00%,?,[],6.32,https://gmgn.ai/sol/address/71HQkqKyHJK452sfknXv6ZtZYNavnmt4kg4ea6rn4Xcm,10,,,,,,,
HZRW6hVnVtW9aCQqgzV7ZnrDBr3UZpb8hurKDFwTUYQe,3.22%,$-158.46,$-158.46,34.59%,?,['photon'],11.55,https://gmgn.ai/sol/address/HZRW6hVnVtW9aCQqgzV7ZnrDBr3UZpb8hurKDFwTUYQe,1529,55,134,69,34,6,0,2
Cv3B6oZPXwq5GaBBCjh97vgCJn8wcLTDVJucV8wFtVbj,32.46%,"$1,877.68","$1,877.68",?,?,[],0.00,https://gmgn.ai/sol/address/Cv3B6oZPXwq5GaBBCjh97vgCJn8wcLTDVJucV8wFtVbj,28,,,,,,,
2iMPmzAgkUWRjq1E5C4gAFA7bDKCBUrUbogGd8dau5XP,15.09%,"$-22,364.02","$-24,962.73",?,?,[],6.10,https://gmgn.ai/sol/address/2iMPmzAgkUWRjq1E5C4gAFA7bDKCBUrUbogGd8dau5XP,2915,,,,,,,
BeEPXytE3kQpCqMucTgvzmGFXKvemYtiYBHgH3EsfQ2E,-11.23%,$-536.08,$-536.08,?,?,[],0.92,https://gmgn.ai/sol/address/BeEPXytE3kQpCqMucTgvzmGFXKvemYtiYBHgH3EsfQ2E,14,,,,,,,
6rkM1b2aLrs8N5EGv2ybKtmfDrmVvGtTuZPBVMYfTJfp,28.61%,"$56,113.32","$63,068.29",?,?,[],67.36,https://gmgn.ai/sol/address/6rkM1b2aLrs8N5EGv2ybKtmfDrmVvGtTuZPBVMYfTJfp,744,,,,,,,
6hBkL1PNgjKN6gtLhwuxLP2xpyDQcZUmnatF2ypHtctq,4.28%,"$9,057.93","$24,542.69",43.19%,?,[],7.16,https://gmgn.ai/sol/address/6hBkL1PNgjKN6gtLhwuxLP2xpyDQcZUmnatF2ypHtctq,748,,,,,,,
2xhmHAnKmRHNKV7vZSbWrDCKw7tLCr9YrkFZoD16be7h,-6.30%,"$-10,010.89","$-12,198.59",?,?,[],0.32,https://gmgn.ai/sol/address/2xhmHAnKmRHNKV7vZSbWrDCKw7tLCr9YrkFZoD16be7h,1261,,,,,,,
CGpBs3s4KBJMw2qBot4KUL2F6jyxKsoJKRc64ED3s1de,7.70%,"$17,688.55","$17,688.55",49.68%,?,['bullx'],0.02,https://gmgn.ai/sol/address/CGpBs3s4KBJMw2qBot4KUL2F6jyxKsoJKRc64ED3s1de,465,,,,,,,
36yMFk57iJk3NXDNpiVfTJHLseLYxXXGFMjrrH7M5A7g,40.72%,"$-15,128.67","$-74,579.57",15.17%,?,"['trojan', 'bluechip_owner']",0.00,https://gmgn.ai/sol/address/36yMFk57iJk3NXDNpiVfTJHLseLYxXXGFMjrrH7M5A7g,155,,,,,,,
G34fXTFVABd4QXZePrvyZobAYVozR6kBmnvo7HCZsTpz,9.57%,"$6,221.15","$6,221.15",43.48%,?,['bullx'],15.64,https://gmgn.ai/sol/address/G34fXTFVABd4QXZePrvyZobAYVozR6kBmnvo7HCZsTpz,244,7,65,46,6,1,0,2
8kbre2LpzP11vAMFkNav3jS7PGBdXTzXKRkarV2usEYZ,73.42%,"$6,277.95","$6,277.95",68.42%,?,['trojan'],8.13,https://gmgn.ai/sol/address/8kbre2LpzP11vAMFkNav3jS7PGBdXTzXKRkarV2usEYZ,29,0,4,7,0,2,0,0
CHAqZM8LfXgEjXDxJqZ2M6FL6nMkVSbLgtPa2YtyGtM3,20.79%,"$8,746.70","$40,387.11",47.54%,?,['trojan'],7.73,https://gmgn.ai/sol/address/CHAqZM8LfXgEjXDxJqZ2M6FL6nMkVSbLgtPa2YtyGtM3,203,48,127,82,33,7,1,2
51EKctSgQBQApNJaZ1rT1aBZ1u5g8m8KXt5P6DbGSKNR,312.33%,"$10,207.75","$10,207.75",50.00%,?,[],68.01,https://gmgn.ai/sol/address/51EKctSgQBQApNJaZ1rT1aBZ1u5g8m8KXt5P6DbGSKNR,14,0,0,0,0,0,0,1
8GFWC9h1kK6EMu92FK9oVRjnN3mru7QWBs1NF7YLWXDu,22.36%,"$-104,284.75","$-104,315.84",16.67%,?,['bluechip_owner'],0.16,https://gmgn.ai/sol/address/8GFWC9h1kK6EMu92FK9oVRjnN3mru7QWBs1NF7YLWXDu,169,10,18,4,3,1,0,0
HwywkkNQb3x9etCCWgySshsa23HrkryTYKnTJTANV76,276.14%,"$2,469.38","$2,469.38",100.00%,?,[],0.00,https://gmgn.ai/sol/address/HwywkkNQb3x9etCCWgySshsa23HrkryTYKnTJTANV76,5,0,1,0,0,0,1,0
Aet7ys2LrGUFcuhovmF1xBjLQDrDdpJeLsjYhz2EHS1q,4.53%,"$17,067.52","$17,067.52",35.77%,?,['bullx'],8.00,https://gmgn.ai/sol/address/Aet7ys2LrGUFcuhovmF1xBjLQDrDdpJeLsjYhz2EHS1q,1451,27,155,97,20,1,0,0
3NQYFbGvqbSVEw6m53BkNFKT6tzMWkLwokHZ9P2DCzUm,-0.77%,"$-1,634.45","$-1,634.45",36.21%,?,['trojan'],4.39,https://gmgn.ai/sol/address/3NQYFbGvqbSVEw6m53BkNFKT6tzMWkLwokHZ9P2DCzUm,2616,42,132,100,23,2,0,1
mBijPKmpgC4rwTLJWSDV8drGf4dmgWLvusHUK1qZPDH,23.91%,"$6,665.22","$24,888.85",64.15%,?,['bullx'],18.07,https://gmgn.ai/sol/address/mBijPKmpgC4rwTLJWSDV8drGf4dmgWLvusHUK1qZPDH,237,0,0,10,31,9,0,0
59uEX9Mha1E4Pvg3Kk1VEvqK4shiu4khdmTYD4QGWy5g,6.44%,"$11,168.05","$11,168.05",58.33%,?,['bullx'],45.99,https://gmgn.ai/sol/address/59uEX9Mha1E4Pvg3Kk1VEvqK4shiu4khdmTYD4QGWy5g,234,11,63,76,13,0,0,0
4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh,30.96%,"$12,223.38","$246,162.51",55.24%,?,['photon'],114.12,https://gmgn.ai/sol/address/4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh,347,12,123,112,33,12,2,6
BTtAiRvVzZ3k4YpP1YmncyFKUHkj3waTr3cVmTKpK7ed,36.22%,"$37,044.24","$84,688.00",54.72%,?,['pepeboost'],1.00,https://gmgn.ai/sol/address/BTtAiRvVzZ3k4YpP1YmncyFKUHkj3waTr3cVmTKpK7ed,532,9,113,158,14,2,0,2
DqEDKmRK21u23hS2qDzPSYdbD42D8YJXcFvkk7GXNJD8,46.18%,"$3,691.38","$39,160.23",66.67%,?,['photon'],172.43,https://gmgn.ai/sol/address/DqEDKmRK21u23hS2qDzPSYdbD42D8YJXcFvkk7GXNJD8,61,14,23,15,12,2,0,1
CTVvdEBZC9WyVazE3wt7ZNE7GKgZcm4tZFE9cHLbkECU,-18.19%,"$-19,020.26","$-19,020.26",?,?,[],0.09,https://gmgn.ai/sol/address/CTVvdEBZC9WyVazE3wt7ZNE7GKgZcm4tZFE9cHLbkECU,449,,,,,,,
DijLbiCyctadEE83BRrU8dxjN5NdYFfb9tRwoREhGSn7,7.78%,$294.05,$663.96,?,?,[],1.52,https://gmgn.ai/sol/address/DijLbiCyctadEE83BRrU8dxjN5NdYFfb9tRwoREhGSn7,231,,,,,,,
FnrC93dXwDETJf3BhSBSDXUwpaL5KrG6mACCkHbatarS,46.84%,"$3,487.08","$3,487.08",?,?,[],8.45,https://gmgn.ai/sol/address/FnrC93dXwDETJf3BhSBSDXUwpaL5KrG6mACCkHbatarS,23,,,,,,,
5X1eD4tbkVzPnq6AhVKagGGLRo3XuiGVf2jpbVQwscoi,3.33%,"$8,862.52","$22,064.15",?,?,[],5.92,https://gmgn.ai/sol/address/5X1eD4tbkVzPnq6AhVKagGGLRo3XuiGVf2jpbVQwscoi,292,,,,,,,
Fb8i4Wv3rq1AmRTBAZWSoR92WkAz97e6gXLJvVwZHytY,4.65%,"$20,782.04","$22,111.01",42.32%,?,[],3.92,https://gmgn.ai/sol/address/Fb8i4Wv3rq1AmRTBAZWSoR92WkAz97e6gXLJvVwZHytY,2035,12,165,93,22,5,0,1
ANBVXmqh2jPpGsMsSzA2acV4px2fxv2g1ytPUTqwMgiz,10.06%,"$27,874.47","$32,467.30",?,?,[],6.68,https://gmgn.ai/sol/address/ANBVXmqh2jPpGsMsSzA2acV4px2fxv2g1ytPUTqwMgiz,1083,,,,,,,
4UBPPrNHoFsVmicMGEQ36PDgHqkLaYhi1LHW2phs7xKS,6.68%,"$1,291.14","$1,291.14",?,?,[],12.97,https://gmgn.ai/sol/address/4UBPPrNHoFsVmicMGEQ36PDgHqkLaYhi1LHW2phs7xKS,321,,,,,,,
14PiLkRkWQcuenqUnGP8wo2RhpYnRShoc9ErGiSp5ycw,51.89%,"$12,161.01","$12,161.01",25.61%,?,"['trojan', 'gmgn']",2.03,https://gmgn.ai/sol/address/14PiLkRkWQcuenqUnGP8wo2RhpYnRShoc9ErGiSp5ycw,335,74,146,41,17,12,1,9
3oeznQxfe5Y1mP1EYVqDn99gzHrGY2L4ji3r65b1VoJ7,43.17%,"$3,642.84","$23,840.63",42.53%,?,['photon'],3.33,https://gmgn.ai/sol/address/3oeznQxfe5Y1mP1EYVqDn99gzHrGY2L4ji3r65b1VoJ7,258,57,110,76,46,9,1,1
2KE1WAjn3VetTSYLGGJz7H5W2AmV2NPhEWggRQSKsMaj,16.21%,"$-3,828.83","$3,157.27",31.43%,?,[],1.91,https://gmgn.ai/sol/address/2KE1WAjn3VetTSYLGGJz7H5W2AmV2NPhEWggRQSKsMaj,206,112,95,45,33,14,0,1
CpLzrBcFYDkxwzTt5gVavw5JQbYi9f3sXH2JYWRtwsn8,519.29%,"$4,591.14","$4,591.14",?,?,[],0.02,https://gmgn.ai/sol/address/CpLzrBcFYDkxwzTt5gVavw5JQbYi9f3sXH2JYWRtwsn8,4,,,,,,,
CiASHwGzWEErZpzhNkStezTu9PHYqAXdaD4jANDoF3ze,5.47%,"$-2,855.18","$21,556.39",39.71%,?,['photon'],34.74,https://gmgn.ai/sol/address/CiASHwGzWEErZpzhNkStezTu9PHYqAXdaD4jANDoF3ze,133,,,,,,,
GzjwRQ6FVkab58qRXfXAnoGuWMUNvtcdBA6f9n1VEzMm,31.65%,"$1,236.62","$1,236.62",30.00%,?,[],0.02,https://gmgn.ai/sol/address/GzjwRQ6FVkab58qRXfXAnoGuWMUNvtcdBA6f9n1VEzMm,39,3,4,2,1,0,0,0
GzaEQdHaQLJj3jR4oMB3BZCnEocpVmWqRCt8EF3rDD73,20.58%,"$2,352.66","$2,352.66",83.33%,?,[],1.62,https://gmgn.ai/sol/address/GzaEQdHaQLJj3jR4oMB3BZCnEocpVmWqRCt8EF3rDD73,25,1,0,3,2,0,0,0
Cuu22mGXHHQcsWrRFrFdD7m2LRTtnReVG8DfM8Td2MHr,9.99%,"$1,590.84","$10,161.25",81.82%,?,[],6.29,https://gmgn.ai/sol/address/Cuu22mGXHHQcsWrRFrFdD7m2LRTtnReVG8DfM8Td2MHr,58,0,4,44,0,0,0,0
HeKFUhLAYePatsMG1ja1TpcJBSYnNTcAyiRN7pkKDbn4,20.49%,"$3,680.80","$3,680.80",60.00%,?,[],0.11,https://gmgn.ai/sol/address/HeKFUhLAYePatsMG1ja1TpcJBSYnNTcAyiRN7pkKDbn4,206,0,6,6,1,0,0,0
G7894Wx1nbHBJf5WbfyXHipZrCk4ihhpEXwyuzvmuWL6,3.37%,"$30,635.69","$30,635.69",22.75%,?,['bullx'],0.08,https://gmgn.ai/sol/address/G7894Wx1nbHBJf5WbfyXHipZrCk4ihhpEXwyuzvmuWL6,10748,,,,,,,
9AbBfHz8Y9S2B55T3vUKsiKid1JSnmr3UqfdUrsoUAFm,11.84%,"$22,654.90","$96,258.42",?,?,[],3.04,https://gmgn.ai/sol/address/9AbBfHz8Y9S2B55T3vUKsiKid1JSnmr3UqfdUrsoUAFm,869,,,,,,,
H2qSwRyS1mauNL743JnDn51VoKRkjgdS2eeqo4Z2V5vP,44.51%,"$237,367.00","$251,057.73",?,?,[],0.02,https://gmgn.ai/sol/address/H2qSwRyS1mauNL743JnDn51VoKRkjgdS2eeqo4Z2V5vP,142,,,,,,,
H9fABUFuyZJV4mNg94tsHpFWy6BF1ZyR8nFpMcFCaG6H,-30.22%,"$-35,228.42","$-35,228.42",13.46%,?,"['bullx', 'trojan']",0.06,https://gmgn.ai/sol/address/H9fABUFuyZJV4mNg94tsHpFWy6BF1ZyR8nFpMcFCaG6H,81,37,24,7,2,0,0,0
9Q2wGtnTpJgpZXUfgPdMcjDvBDoVaqftKCYxrAKEz2FB,-59.30%,"$-13,013.48","$-13,013.48",10.53%,?,"['photon', 'trojan']",0.05,https://gmgn.ai/sol/address/9Q2wGtnTpJgpZXUfgPdMcjDvBDoVaqftKCYxrAKEz2FB,32,17,10,2,1,0,0,0
CVhjqgB4whNLtsFG228mDvWsmvAhaNszpcuC5jpkkqPy,8.01%,"$24,310.71","$35,256.37",87.22%,?,['kol'],10.03,https://gmgn.ai/sol/address/CVhjqgB4whNLtsFG228mDvWsmvAhaNszpcuC5jpkkqPy,798,3,31,265,1,0,0,0
7Tow62aHhkUsozg3vwU5Z7rfV4fGUY157ZSaMdCZ5FFA,-11.19%,$-736.74,$-736.74,54.72%,?,['photon'],0.24,https://gmgn.ai/sol/address/7Tow62aHhkUsozg3vwU5Z7rfV4fGUY157ZSaMdCZ5FFA,259,57,38,57,24,5,0,0
7TP2qctZoSymEtmhZb2KzTneKeUx7gGGdCa6E1o3nbCD,4.81%,"$3,128.54","$-3,526.22",21.62%,?,['trojan'],1.44,https://gmgn.ai/sol/address/7TP2qctZoSymEtmhZb2KzTneKeUx7gGGdCa6E1o3nbCD,699,22,215,32,18,10,1,2
CxwDpxVk8YUrYzS8hZgUP1qMt69ycYtZq7vSxwRVuihm,0.90%,"$1,583.44","$1,445.50",43.09%,?,['photon'],0.21,https://gmgn.ai/sol/address/CxwDpxVk8YUrYzS8hZgUP1qMt69ycYtZq7vSxwRVuihm,7589,38,143,104,15,0,0,0
8Jev8e7tffmU6nDbwYg4P7eNyhR9eWveS6XpzuVrBvSE,71.23%,$711.13,$711.13,51.90%,?,['gmgn'],0.31,https://gmgn.ai/sol/address/8Jev8e7tffmU6nDbwYg4P7eNyhR9eWveS6XpzuVrBvSE,108,1,8,29,10,1,0,1
5hTFjG2HyERcAnWTYcVD8k9mrPWUooHDXXeL9iVRFL77,-22.68%,"$-8,451.12","$-8,451.12",?,?,['bullx'],2.48,https://gmgn.ai/sol/address/5hTFjG2HyERcAnWTYcVD8k9mrPWUooHDXXeL9iVRFL77,67,,,,,,,
AGGFecX91dPaKoU7oEQLnBamwcBMaY5G9ysCRwrEpfAn,6.84%,"$5,259.45","$5,259.45",?,?,['photon'],0.48,https://gmgn.ai/sol/address/AGGFecX91dPaKoU7oEQLnBamwcBMaY5G9ysCRwrEpfAn,222,,,,,,,
12FJ3jsjvXb8G8sK663fVguAAf68JNxdWyYf1XnMt6hs,14.14%,"$-11,035.77","$22,807.52",?,?,[],0.02,https://gmgn.ai/sol/address/12FJ3jsjvXb8G8sK663fVguAAf68JNxdWyYf1XnMt6hs,1056,,,,,,,
A6xcYiqjchhd6VsFseznKhJ6gMufPWWrzkQj4rEzaa7E,44.91%,"$11,873.69","$11,873.69",44.44%,?,[],0.51,https://gmgn.ai/sol/address/A6xcYiqjchhd6VsFseznKhJ6gMufPWWrzkQj4rEzaa7E,166,12,33,18,4,1,0,0
AKZVaUmD9bXmms1w78crd79qMFPFpqppHRXskh2sVsEU,26.51%,"$1,951.30","$1,951.30",32.35%,?,[],8.16,https://gmgn.ai/sol/address/AKZVaUmD9bXmms1w78crd79qMFPFpqppHRXskh2sVsEU,238,21,17,9,7,1,0,0
7QStcirqhbQbF5pbrBz4Md2z1z2ogjHtoRd7QArUVfQA,11.60%,"$18,381.95","$21,228.17",52.38%,?,['photon'],2.51,https://gmgn.ai/sol/address/7QStcirqhbQbF5pbrBz4Md2z1z2ogjHtoRd7QArUVfQA,812,9,51,23,6,1,0,1
AQNdgNHNs7ZoM6bhx5KcRLxUNPsFerrWhzPY1sVS8oBG,4.64%,"$20,131.08",$834.42,42.42%,?,[],93.57,https://gmgn.ai/sol/address/AQNdgNHNs7ZoM6bhx5KcRLxUNPsFerrWhzPY1sVS8oBG,125,0,0,35,11,2,1,1
2DHLEX18rG2G1d3oqUWJD69MhRJSWMKo2ytCmovUetB1,-8.41%,"$-2,006.98","$-2,006.98",?,?,[],0.04,https://gmgn.ai/sol/address/2DHLEX18rG2G1d3oqUWJD69MhRJSWMKo2ytCmovUetB1,149,,,,,,,
ATgH6ottf1gqszPhuFaSWbNPHgftv8zsdEMYA2PbX8zw,-4.77%,"$-18,760.73","$-18,760.73",?,?,[],0.04,https://gmgn.ai/sol/address/ATgH6ottf1gqszPhuFaSWbNPHgftv8zsdEMYA2PbX8zw,338,,,,,,,
EdvY4DkDvStUYQ2Dvmr9m8vc8X3pQedSmsF9wWdtWCPK,-42.76%,"$-8,875.22","$-8,875.22",?,?,[],0.03,https://gmgn.ai/sol/address/EdvY4DkDvStUYQ2Dvmr9m8vc8X3pQedSmsF9wWdtWCPK,35,,,,,,,
BZWKRGP4qFR1Jc6ovw9vU1ZcyJjSNEDK1PRymRY8j37P,22.39%,"$24,562.98","$24,562.98",37.17%,?,['trojan'],51.29,https://gmgn.ai/sol/address/BZWKRGP4qFR1Jc6ovw9vU1ZcyJjSNEDK1PRymRY8j37P,866,99,98,59,25,16,0,3
45F33CaTvqWaXrvJSpvmRYaT8W3BywE1yQAeHEjCaWj7,9.94%,"$2,017.43","$65,123.13",23.00%,?,['gmgn'],0.09,https://gmgn.ai/sol/address/45F33CaTvqWaXrvJSpvmRYaT8W3BywE1yQAeHEjCaWj7,3829,90,134,50,19,6,0,1
DK7vYuPAxYwjfRg5zB1a2Rvmabew8Ve1wA2WrM4nzebD,4.47%,"$15,092.62","$22,547.52",49.70%,?,['trojan'],0.68,https://gmgn.ai/sol/address/DK7vYuPAxYwjfRg5zB1a2Rvmabew8Ve1wA2WrM4nzebD,1592,9,125,152,12,2,0,0
J3KqsPafJBLiuapwVbEvL4ZngPwon8wtXXiRfWrxgtp5,55.78%,"$1,347.02","$187,650.17",35.71%,?,['trojan'],198.71,https://gmgn.ai/sol/address/J3KqsPafJBLiuapwVbEvL4ZngPwon8wtXXiRfWrxgtp5,35,10,3,5,5,3,0,1
BJPwMNqPjaThtZtTz2Ln6Wd6kWLkCazrGeFn9hvsNk1E,20.97%,"$6,723.77","$6,723.77",56.18%,?,['trojan'],25.02,https://gmgn.ai/sol/address/BJPwMNqPjaThtZtTz2Ln6Wd6kWLkCazrGeFn9hvsNk1E,275,12,48,54,13,3,0,0
85twVWREzuB3vdRoKWbkUWUhn2TRAUveRdaYVX28dJBv,0.55%,$-849.42,$-712.46,?,?,['photon'],0.79,https://gmgn.ai/sol/address/85twVWREzuB3vdRoKWbkUWUhn2TRAUveRdaYVX28dJBv,115,,,,,,,
2n36bgC8GrZyTyK6GnqBcDRfTxuevjS3zS3Bq4Ys6KMk,2.90%,"$5,720.98","$5,720.98",35.29%,?,['trojan'],2.28,https://gmgn.ai/sol/address/2n36bgC8GrZyTyK6GnqBcDRfTxuevjS3zS3Bq4Ys6KMk,1537,36,170,63,23,8,0,0
GbUpyCm3ns8M8e4QadtWbzU7aukCK9akkoJ8vJYo1M5o,35.59%,"$2,471.81","$2,471.81",55.56%,?,['trojan'],13.81,https://gmgn.ai/sol/address/GbUpyCm3ns8M8e4QadtWbzU7aukCK9akkoJ8vJYo1M5o,114,6,29,27,7,0,0,0
AvucwefW1bzyPSBQMtzjJP4G8fNK3GRVF1zstZWFHY6b,5.78%,"$1,223.41","$1,223.41",?,?,['bullx'],0.02,https://gmgn.ai/sol/address/AvucwefW1bzyPSBQMtzjJP4G8fNK3GRVF1zstZWFHY6b,992,,,,,,,
7RL8LQCPWrvt9gyAhgBL5GiBwFXnnKHwYgikhoNg4ZgM,36.07%,"$4,138.67","$23,644.03",60.00%,?,['trojan'],33.11,https://gmgn.ai/sol/address/7RL8LQCPWrvt9gyAhgBL5GiBwFXnnKHwYgikhoNg4ZgM,143,20,40,39,18,4,1,1
5yRXk3BEDL22nLZb1xoeNap2HxBLigYFLx1DYh9eQSuk,0.55%,$113.14,"$1,800.01",55.19%,?,['photon'],0.07,https://gmgn.ai/sol/address/5yRXk3BEDL22nLZb1xoeNap2HxBLigYFLx1DYh9eQSuk,538,41,94,140,23,2,0,0
AfkHqfmcxrfrEq73Q3cqXfzcDssSJDrb1LUiPzGzUz2u,4.36%,$171.20,$140.53,43.32%,?,['photon'],0.00,https://gmgn.ai/sol/address/AfkHqfmcxrfrEq73Q3cqXfzcDssSJDrb1LUiPzGzUz2u,449,,,,,,,
7CE7ZHkNjoSoDuFYCxzw7y3XQq3xSfDyRufdwEanS9Kp,16.10%,"$4,517.25","$4,517.25",53.85%,?,['photon'],11.56,https://gmgn.ai/sol/address/7CE7ZHkNjoSoDuFYCxzw7y3XQq3xSfDyRufdwEanS9Kp,237,17,32,46,15,1,0,0
5zXK6kyNVhWakV9k22T8XJznNRghvg86FqsDsdYNsmNi,6.11%,"$-1,865.11","$3,288.57",50.00%,?,['photon'],6.47,https://gmgn.ai/sol/address/5zXK6kyNVhWakV9k22T8XJznNRghvg86FqsDsdYNsmNi,43,11,4,6,5,1,0,0
7z6u6VqRBmuEnx19fiWbLsbpDVgiQ5AmeyDw6h2WueCm,2.49%,$255.80,$255.80,?,?,['bullx'],0.02,https://gmgn.ai/sol/address/7z6u6VqRBmuEnx19fiWbLsbpDVgiQ5AmeyDw6h2WueCm,189,,,,,,,
37d7uZcCGP2CUVNMPVT3zSVq8gGYoh5idc1ri9yDx4up,94.47%,$276.22,"$1,935.87",100.00%,?,['gmgn'],12.09,https://gmgn.ai/sol/address/37d7uZcCGP2CUVNMPVT3zSVq8gGYoh5idc1ri9yDx4up,2,0,0,2,5,1,0,0
WjmB1MNJj8Qpfotx23vEtn7brisBX2Py6bCDPDR1cQF,40.89%,"$33,156.63","$128,661.92",41.31%,?,[],2.90,https://gmgn.ai/sol/address/WjmB1MNJj8Qpfotx23vEtn7brisBX2Py6bCDPDR1cQF,638,26,152,88,26,5,1,2
CeJHBuxz1vBKfNZCcNQA2AAXAuKacWuiMh1CaFrrStXh,29.47%,$331.58,$331.58,71.43%,?,['trojan'],1.28,https://gmgn.ai/sol/address/CeJHBuxz1vBKfNZCcNQA2AAXAuKacWuiMh1CaFrrStXh,15,2,2,3,2,0,0,0
XibYGiN8UzZ7wwdNdjrWoRhKdQ9z7anHt2eFBegtcNE,-0.85%,$-24.95,$-24.95,35.00%,?,['trojan'],1.79,https://gmgn.ai/sol/address/XibYGiN8UzZ7wwdNdjrWoRhKdQ9z7anHt2eFBegtcNE,58,7,8,4,3,0,1,1
AvZ1y7sT4ESeQgyvKCq8UYExsbSV1BGHwd8btLynHe6e,118.13%,"$6,041.17","$18,610.01",100.00%,?,['bullx'],85.59,https://gmgn.ai/sol/address/AvZ1y7sT4ESeQgyvKCq8UYExsbSV1BGHwd8btLynHe6e,19,0,0,10,13,4,0,0
A9zm1H79sLGhKoCCd5twETqEhMqNatMQzWUxwL3uLSYV,29.81%,"$17,727.11","$14,451.05",27.52%,?,"['trojan', 'gmgn']",0.03,https://gmgn.ai/sol/address/A9zm1H79sLGhKoCCd5twETqEhMqNatMQzWUxwL3uLSYV,911,51,160,56,26,5,0,2
HWqur8SeKQrgteF1KmyzUShoWu5JpQtvEUumRBzPVi1Y,20.67%,$616.32,$-63.15,?,?,[],0.29,https://gmgn.ai/sol/address/HWqur8SeKQrgteF1KmyzUShoWu5JpQtvEUumRBzPVi1Y,90,,,,,,,
CJHxemcgpUQmTnKWLHBcuchFaRGpAjeTDZZ7NnSvPmDm,1.15%,"$-1,867.14","$-2,054.23",26.88%,?,['photon'],5.78,https://gmgn.ai/sol/address/CJHxemcgpUQmTnKWLHBcuchFaRGpAjeTDZZ7NnSvPmDm,168,67,56,33,17,9,0,0
